data;tipo;conteudo
30/11/24;poema;"""O amor é uma flor delicada, mas é preciso ter coragem de ir colhê-la à beira de um precipício."" — Stendhal"
30/11/24;link;https://drive.google.com/file/d/1R-Futs4wjaPorYsuqtjW8wzLolbbxGx-/view?usp=drive_link
1/12/24;poema;"""O amor é uma amizade com momentos eróticos."" — Antonio Gala"
1/12/24;link;spotify:track:6530iIgg5oq8jNXK1D8aJ4
2/12/24;poema;"""O amor é como Dom Quixote: quando recobra a razão, é para morrer."" — Jacinto Benavente"
2/12/24;link;spotify:track:4zXuYQNDmw3dlauyc8q3Kd
3/12/24;poema;"""O amor é como o vento, não podemos vê-lo, mas podemos senti-lo."" — Nicholas Sparks"
3/12/24;link;spotify:track:0JXXNGljqupsJaZsgSbMZV
4/12/24;poema;"""O amor não consiste em olhar um para o outro, mas sim em olhar juntos na mesma direção."" — Antoine de Saint-Exupéry"
4/12/24;link;spotify:track:5VA4Ispp52EA1sOqzMz3Av
5/12/24;poema;"""O amor é a força mais poderosa para superar qualquer dificuldade."" — Autor desconhecido"
5/12/24;link;https://drive.google.com/file/d/1KTloVRDwNJfDnqzVHCZEKhW9MEi-GCLb/view?usp=drive_link
6/12/24;poema;"""O amor é a única paixão que se paga com uma moeda que ela mesma fabrica."" — Stendhal"
6/12/24;link;spotify:track:1Bv3h7Vc4AaYA2BcSM3rVd
7/12/24;poema;"""O amor é a resposta, mas enquanto você espera pela resposta, o sexo levanta algumas questões bem interessantes."" — Woody Allen"
7/12/24;link;spotify:track:5g5XvfePSypMK6eiVL6BI7
8/12/24;poema;"""O amor é a força mais sutil do mundo."" — Mahatma Gandhi"
8/12/24;link;spotify:track:0pNeVovbiZHkulpGeOx1Gj
9/12/24;poema;"""O amor é a única flor que desabrocha sem a ajuda das estações."" — Khalil Gibran"
9/12/24;link;https://drive.google.com/file/d/1gdihxv6K1ph_cmw1cEfl739RW3rFkVRQ/view?usp=drive_link
10/12/24;poema;"""O amor é a poesia dos sentidos."" — Honoré de Balzac"
10/12/24;link;spotify:track:65vdMBskhx3akkG9vQlSH1
11/12/24;poema;"""O amor é a beleza da alma."" — Santo Agostinho"
11/12/24;link;spotify:track:24AIahNHzBxm9S12peXbnG
12/12/24;poema;"""O amor é o triunfo da imaginação sobre a inteligência."" — H. L. Mencken"
12/12/24;link;spotify:track:0zK545STj6P7qbFSpCK9pp
13/12/24;poema;"""O amor é uma flor delicada, mas é preciso ter coragem de ir colhê-la à beira de um precipício."" — Stendhal"
13/12/24;link;spotify:track:0gEyKnHvgkrkBM6fbeHdwK
14/12/24;poema;"""O amor é uma amizade com momentos eróticos."" — Antonio Gala"
14/12/24;link;https://drive.google.com/file/d/1eYJvzw9To2_TOpxuOsFpgaSOa_Ta9YX8/view?usp=drive_link
15/12/24;poema;"""O amor é como Dom Quixote: quando recobra a razão, é para morrer."" — Jacinto Benavente"
15/12/24;link;spotify:track:0fCwTrRNfoNk962ati8n2K
16/12/24;poema;"""O amor é como o vento, não podemos vê-lo, mas podemos senti-lo."" — Nicholas Sparks"
16/12/24;link;spotify:track:4QelFzhVgLomeQhvKrwM1S
17/12/24;poema;"""O amor não consiste em olhar um para o outro, mas sim em olhar juntos na mesma direção."" — Antoine de Saint-Exupéry"
17/12/24;link;spotify:track:6GGtHZgBycCgGBUhZo81xe
18/12/24;poema;"""O amor é a força mais poderosa para superar qualquer dificuldade."" — Autor desconhecido"
18/12/24;link;https://drive.google.com/file/d/1jNDbtel69nx_3t7z02UBQnKNe4Tsm1_t/view?usp=drive_link
19/12/24;poema;"""O amor é a única paixão que se paga com uma moeda que ela mesma fabrica."" — Stendhal"
19/12/24;link;spotify:track:3oUn55qKRZ1JFzfQNbJjS1
20/12/24;poema;"""O amor é a resposta, mas enquanto você espera pela resposta, o sexo levanta algumas questões bem interessantes."" — Woody Allen"
20/12/24;link;spotify:track:4feXcsElKIVsGwkbnTHAfV
21/12/24;poema;"""O amor é a força mais sutil do mundo."" — Mahatma Gandhi"
21/12/24;link;spotify:track:2s4B4fUlVIkE4ELgoupjXL
22/12/24;poema;"""O amor é a única flor que desabrocha sem a ajuda das estações."" — Khalil Gibran"
22/12/24;link;spotify:track:0SzvmWfOhoxZVGrmvb56YL
23/12/24;poema;"""O amor é a poesia dos sentidos."" — Honoré de Balzac"
23/12/24;link;https://drive.google.com/file/d/1M5EQq0Xj1093RGhl6Lb6aHC9osmIUix6/view?usp=drive_link
24/12/24;poema;"""O amor é a beleza da alma."" — Santo Agostinho"
24/12/24;link;spotify:track:4qG7hWhljsqqENL5PaLA2z
25/12/24;poema;"""O amor é o triunfo da imaginação sobre a inteligência."" — H. L. Mencken"
25/12/24;link;spotify:track:2B4Y9u4ERAFiMo13XPJyGP
26/12/24;poema;"""O amor é uma flor delicada, mas é preciso ter coragem de ir colhê-la à beira de um precipício."" — Stendhal"
26/12/24;link;spotify:track:6x8g6DxglrzCSwKhv2Q1ee
27/12/24;poema;"""O amor é uma amizade com momentos eróticos."" — Antonio Gala"
27/12/24;link;https://drive.google.com/file/d/1ph-phlDl5vTnnpvXhffzAYV3H-OCvFBV/view?usp=drive_link
28/12/24;poema;"""O amor é como Dom Quixote: quando recobra a razão, é para morrer."" — Jacinto Benavente"
28/12/24;link;spotify:track:6IPwKM3fUUzlElbvKw2sKl
29/12/24;poema;"""O amor é como o vento, não podemos vê-lo, mas podemos senti-lo."" — Nicholas Sparks"
29/12/24;link;spotify:track:3vkCueOmm7xQDoJ17W1Pm3
30/12/24;poema;"""O amor não consiste em olhar um para o outro, mas sim em olhar juntos na mesma direção."" — Antoine de Saint-Exupéry"
30/12/24;link;spotify:track:41cpvQ2GyGb2BRdIRSsTqK
31/12/24;poema;"""O maior amor está no companheirismo, no confiante e recíproco afeto, na conversa, no carinho constante."" — Daniel Bueno"
31/12/24;link;spotify:track:052z2UsE2wPrHsBJ9tly0g
1/1/25;poema;"""Companheirismo é a chave para viver um amor de verdade."" — Autor desconhecido"
1/1/25;link;https://drive.google.com/file/d/1F3EVN4Zg6fm_p7bks6Ja8j1Uzfu8eaCw/view?usp=drive_link
2/1/25;poema;"""O companheirismo é tão essencial quanto o amor. Sem ele, qualquer relacionamento fica incompleto."" — Autor desconhecido"
2/1/25;link;spotify:track:6mpwrHr8D9c8IloEFCHNLa
3/1/25;poema;"""Amor nem é tudo! Primeiro vem o respeito, a lealdade, o companheirismo e a fidelidade! Ninguém vive de amor!"" — Cristiane Rodrigues"
3/1/25;link;spotify:track:0Z57YWES04xGh3AImDz6Qr
4/1/25;poema;"""O que há entre nós é muito mais do que química. É amizade, companheirismo, cuidado e amor. Combinação perfeita e imensurável, um laço de fidelidade e dedicação."" — Autor desconhecido"
4/1/25;link;spotify:track:158mZIMC4X58ZJK4fJfH1b
5/1/25;poema;"""O verdadeiro companheirismo vai além da presença física; é uma conexão profunda de almas que se entendem, respeitam e se fortalecem mutuamente."" — Autor desconhecido"
5/1/25;link;https://drive.google.com/file/d/1VBOV8bmQLzNZ5mmxSXWeT-wVAPs-t9-R/view?usp=drive_link
6/1/25;poema;"""Paralelo ao amor alguns sentimentos precisam existir. Respeito e companheirismo são alguns deles."" — Edejúnior Bezerra"
6/1/25;link;spotify:track:7cs7MLtAWvsdf3w5kBvfK2
7/1/25;poema;"""Odeio quem me rouba a solidão sem em troca me oferecer verdadeira companhia."" — Irvin D. Yalom"
7/1/25;link;spotify:track:6TWcSqCntZhH5vyc35kkob
8/1/25;poema;"""Amor não é necessariamente paixão e romance. Também tem a ver com companheirismo e é como um amortecedor para a solidão, creio."" — Filme Maridos e Mulheres"
8/1/25;link;spotify:track:1odzZRPb3CvbIT2xU5vFma
9/1/25;poema;"""A amizade nasce no momento em que uma pessoa diz para a outra: 'O quê? Você também? Pensei que eu era o único.'"" — C.S. Lewis"
9/1/25;link;spotify:track:4XCjEdWa984mmmEehzUcFc
10/1/25;poema;"""Não me corte em fatias. Ninguém consegue abraçar um pedaço… Me envolva todo em seus braços e eu serei o perfeito amor."" — Carlos Drummond de Andrade"
10/1/25;link;https://drive.google.com/file/d/1a-FCVsUYGqFnAF-YTrfRfw6QrktLalaw/view?usp=drive_link
11/1/25;poema;"""A amizade é como o sol: mesmo em dias nublados, ela está sempre lá."" — Autor desconhecido"
11/1/25;link;spotify:track:29imR7dda5XqwPRFmby7HS
12/1/25;poema;"""A amizade duplica as alegrias e divide as tristezas."" — Francis Bacon"
12/1/25;link;spotify:track:6nRvgo4ySezQKD1D7NIqAu
13/1/25;poema;"""A amizade é uma alma com dois corpos."" — Aristóteles"
13/1/25;link;spotify:track:73ROvjXlrsrDcNmCurwWOF
14/1/25;poema;"""A amizade é o conforto indescritível de nos sentirmos seguros com uma pessoa, sem precisar pesar pensamentos nem medir palavras."" — George Eliot"
14/1/25;link;https://drive.google.com/file/d/1BdAL0WXImli2I9-Q8g0Q4JFLN11ipSfU/view?usp=drive_link
15/1/25;poema;"""A amizade é o ingrediente mais importante na receita da vida."" — Autor desconhecido"
15/1/25;link;Always (feat. Summer Walker) - Bonus
16/1/25;poema;"""A amizade é o amor sem asas."" — Lord Byron"
16/1/25;link;Superpowers
17/1/25;poema;"""A amizade é um amor que nunca morre."" — Mário Quintana"
17/1/25;link;Stubborn Love
18/1/25;poema;"""A amizade é o único cimento que manterá o mundo unido."" — Woodrow Wilson"
18/1/25;link;Baby I'm Yours - Digitally Remastered
19/1/25;poema;"""A amizade é como uma flor que precisa ser regada com carinho e atenção."" — Autor desconhecido"
19/1/25;link;https://drive.google.com/file/d/1olgCFJwNF9muMa2OzstHj5otARfnopyP/view?usp=drive_link
20/1/25;poema;"""A amizade verdadeira é aquela que o tempo não apaga e a distância não separa."" — Autor desconhecido"
20/1/25;link;spotify:track:2g6tFw2Rr7o9y4BfA7kF4o
21/1/25;poema;"""A amizade é o laço que une os corações em uma única alma."" — Autor desconhecido"
21/1/25;link;spotify:track:3fqwjXwUGN6vbzIwvyFMhx
22/1/25;poema;"""A amizade é a base sólida sobre a qual construímos nossos relacionamentos mais duradouros."" — Autor desconhecido"
22/1/25;link;spotify:track:7iBBcw61QVJxI3NDzlpX2E
23/1/25;poema;"""A amizade é o elo que conecta as almas e fortalece os laços do coração."" — Autor desconhecido"
23/1/25;link;https://drive.google.com/file/d/19GMiHW-VCThPI7mZTTghAmxzrijh9I_l/view?usp=drive_link
24/1/25;poema;"""A amizade é o tesouro mais precioso que podemos encontrar na vida."" — Autor desconhecido"
24/1/25;link;spotify:track:1LzNfuep1bnAUR9skqdHCK
25/1/25;poema;"""A amizade é a luz que ilumina nossos caminhos nos momentos de escuridão."" — Autor desconhecido"
25/1/25;link;spotify:track:3U5JVgI2x4rDyHGObzJfNf
26/1/25;poema;"""A amizade é o bálsamo que cura as feridas da alma."" — Autor desconhecido"
26/1/25;link;spotify:track:7JEzAlwHhCD2M1cYE6BeqJ
27/1/25;poema;"""A amizade é o presente mais valioso que podemos oferecer e receber."" — Autor desconhecido"
27/1/25;link;spotify:track:2PnNomkEqlg9ADKCVG0Wt0
28/1/25;poema;"""A amizade é a música que embala nossos corações e alegra nossas vidas."" — Autor desconhecido"
28/1/25;link;https://drive.google.com/file/d/14YTB6uC31edr13sw2Li0SR-LRQLW3MKF/view?usp=drive_link
29/1/25;poema;"""A amizade é o abraço que conforta e aquece o coração."" — Autor desconhecido"
29/1/25;link;spotify:track:15MJ5NThPjj6xhPcts8MiY
30/1/25;poema;"""A amizade é o sorriso que ilumina nossos dias mais sombrios."" — Autor desconhecido"
30/1/25;link;spotify:track:58ge6dfP91o9oXMzq3XkIS
31/1/25;poema;"""A amizade é o colo que acolhe e acalma nossas angústias."" — Autor desconhecido"
31/1/25;link;spotify:track:4QxDOjgpYtQDxxbWPuEJOy
1/2/25;poema;"""A amizade é o ombro que sustenta e apoia nos momentos difíceis."" — Autor desconhecido"
1/2/25;link;https://drive.google.com/file/d/1Xc_R23etivt4neVl6tni1bnsf0tur7QI/view?usp=drive_link
2/2/25;poema;"""A amizade é o olhar que compreende e aceita sem julgamentos."" — Autor desconhecido"
2/2/25;link;spotify:track:0PDCewmZCp0P5s00bptcdd
3/2/25;poema;"""A amizade é a presença constante que nos faz sentir amados e valorizados."" — Autor desconhecido"
3/2/25;link;spotify:track:2BY7ALEWdloFHgQZG6VMLA
4/2/25;poema;"""A amizade é o laço invisível que une corações e almas."" — Autor desconhecido"
4/2/25;link;spotify:track:00s8dO3RWrFkBqC9JIy6ag
5/2/25;poema;"""A amizade é o farol que guia nossos passos na escuridão."" — Autor desconhecido"
5/2/25;link;spotify:track:0SMkzFGJOBFDI9KfYD55L0
6/2/25;poema;"""A amizade é o alicerce que sustenta nossos sonhos e esperanças."" — Autor desconhecido"
6/2/25;link;https://drive.google.com/file/d/1a8XH1wk2kwR77Vmmxb6Zmj1dZPN_TC4u/view?usp=drive_link
7/2/25;poema;"""A amizade é o calor que aquece nossos corações nos dias frios."" — Autor desconhecido"
7/2/25;link;spotify:track:3yrSvpt2l1xhsV9Em88Pul
8/2/25;poema;"""A amizade é o perfume que torna a vida mais doce e agradável."" — Autor desconhecido"
8/2/25;link;spotify:track:6ft9PAgNOjmZ2kFVP7LGqb
9/2/25;poema;"""A amizade é o elo que nos conecta à essência do amor verdadeiro."" — Autor desconhecido"
9/2/25;link;spotify:track:4QlzkaRHtU8gAdwqjWmO8n
10/2/25;poema;"""A amizade é a ponte que nos leva ao encontro da felicidade."" — Autor desconhecido"
10/2/25;link;https://drive.google.com/file/d/16X3jVQOEAnp-sqF_V8RwtmbvYEKLlp2u/view?usp=drive_link
11/2/25;poema;"""A amizade é o abraço silencioso que diz: 'Estou aqui para você.'"" — Autor desconhecido"
11/2/25;link;spotify:track:4NnWuGQujzWUEg0uZokO5M
12/2/25;poema;"""A amizade é o sorriso que ilumina nossos dias e aquece nossos corações."" — Autor desconhecido"
12/2/25;link;spotify:track:1bSBbbH9KYzwsKosToLeAC
13/2/25;poema;"""A amizade é o presente mais precioso que podemos oferecer e receber."" — Autor desconhecido"
13/2/25;link;spotify:track:4Y6pdMS2PwGshq1MYcJ9fC
14/2/25;poema;"""A amizade é a luz que guia nossos passos e ilumina nosso caminho."" — Autor desconhecido"
14/2/25;link;spotify:track:7HW5WIw7ZgZORCzUxv5gW5
15/2/25;poema;"""A amizade é o laço que une corações e fortalece almas."" — Autor desconhecido"
15/2/25;link;https://drive.google.com/file/d/18dTYFViZ9fKhjfe9Ih6A8RkTDfYFUl7Q/view?usp=drive_link
16/2/25;poema;"""A amizade é o alicerce que sustenta nossos sonhos e esperanças."" — Autor desconhecido"
16/2/25;link;spotify:track:305WCRhhS10XUcH6AEwZk6
17/2/25;poema;"""A amizade é o calor que aquece nossos corações nos dias frios."" — Autor desconhecido"
17/2/25;link;spotify:track:48i055G1OT5KxGGftwFxWy
18/2/25;poema;"""A amizade é o perfume que torna a vida mais doce e agradável."" — Autor desconhecido"
18/2/25;link;spotify:track:5qII2n90lVdPDcgXEEVHNy
19/2/25;poema;"""I just wanna be your everything."" — Andy Gibb"
19/2/25;link;https://drive.google.com/file/d/1eG84VEfNzzoxsmaucKEKPd4h_PVJrSxp/view?usp=drive_link
20/2/25;poema;"""You're still the one I run to, the one that I belong to."" — Shania Twain"
20/2/25;link;spotify:track:4x2rgtSFOI4hRvEvDj02KP
21/2/25;poema;"""I will always love you."" — Whitney Houston"
21/2/25;link;spotify:track:0NpvdCO506uO58D4AbKzki
22/2/25;poema;"""Cause all of me loves all of you."" — John Legend"
22/2/25;link;spotify:track:37BTh5g05cxBIRYMbw8g2T
23/2/25;poema;"""I can't help falling in love with you."" — Elvis Presley"
23/2/25;link;spotify:track:3JzVK0f8gqAAjyEDyXAys4
24/2/25;poema;"""You're the inspiration."" — Chicago"
24/2/25;link;https://drive.google.com/file/d/1Vk1X921v41OODlfOJYSeFkfeBNtlyL6g/view?usp=drive_link
25/2/25;poema;"""I don't wanna miss a thing."" — Aerosmith"
25/2/25;link;spotify:track:0WoFs3EdGOx58yX5BtXvOa
26/2/25;poema;"""You're beautiful, it's true."" — James Blunt"
26/2/25;link;spotify:track:0FJqXBo7ZHrskhH4owaL9S
27/2/25;poema;"""I just called to say I love you."" — Stevie Wonder"
27/2/25;link;spotify:track:5Q6Xzp25aXYxNJ4B6vBkcf
28/2/25;poema;"""You are the sunshine of my life."" — Stevie Wonder"
28/2/25;link;https://drive.google.com/file/d/1LjNzi-D7fvA95MIVhBGmrvQPSm68iy4v/view?usp=drive_link
1/3/25;poema;"""I wanna hold your hand."" — The Beatles"
1/3/25;link;spotify:track:3fl4zil6HJ0N1FL3YIRwdC
2/3/25;poema;"""You're the one that I want."" — John Travolta & Olivia Newton-John"
2/3/25;link;spotify:track:4HFr0PNEgyuBFsprATfv7Y
3/3/25;poema;"""I was made for loving you."" — Kiss"
3/3/25;link;spotify:track:5lLKJdDPy7qbsta6d88lKE
4/3/25;poema;"""You're the best thing that ever happened to me."" — Gladys Knight & The Pips"
4/3/25;link;spotify:track:5nwT95l5rMdQPaydjGh32q
5/3/25;poema;"""I just want to be your everything."" — Andy Gibb"
5/3/25;link;https://drive.google.com/file/d/1h2fYl9xH425U0AnhXJBCcjVBbw5WzoAX/view?usp=drive_link
6/3/25;poema;"""You make me feel like a natural woman."" — Aretha Franklin"
6/3/25;link;spotify:track:6WlyTsLonLLiKYigIANVA4
7/3/25;poema;"""I want to know what love is."" — Foreigner"
7/3/25;link;spotify:track:43BCxznTSBLcXzu4lJ8KW5
8/3/25;poema;"""You're my endless love."" — Diana Ross & Lionel Richie"
8/3/25;link;spotify:track:3iof6EclqePezHDibBiykI
9/3/25;poema;"""I swear by the moon and the stars in the sky."" — All-4-One"
9/3/25;link;https://drive.google.com/file/d/1lZgDyS4L00aeoucX37QlbYDKHw6JDzkb/view?usp=drive_link
10/3/25;poema;"""You're my angel."" — Aerosmith"
10/3/25;link;spotify:track:3PlKQNlbL4767rND3HnqSI
11/3/25;poema;"""I will be right here waiting for you."" — Richard Marx"
11/3/25;link;spotify:track:1mSxbLW7fKABfeY4lGpg0E
12/3/25;poema;"""You are so beautiful to me."" — Joe Cocker"
12/3/25;link;spotify:track:6hFKP7kl22184msxWDhXLL
13/3/25;poema;"""I could stay awake just to hear you breathing."" — Aerosmith"
13/3/25;link;spotify:track:6vARbzVXg90V8fYmgks5u3
14/3/25;poema;"""You're my everything."" — The Temptations"
14/3/25;link;https://drive.google.com/file/d/1lzgYyj8lyAUvy1bvMNqK5CSXviNWny3q/view?usp=drive_link
15/3/25;poema;"""I just can't stop loving you."" — Michael Jackson"
15/3/25;link;spotify:track:1ngbz6irbfEmpsYcZhzX6L
16/3/25;poema;"""You're the reason I believe in love."" — Lionel Richie"
16/3/25;link;spotify:track:7IsUsMa9T63GIg9Uv0dUX2
17/3/25;poema;"""I want to spend my life with you."" — Eric Clapton"
17/3/25;link;spotify:track:4xeP4rHORzLbJlaJVHWybQ
18/3/25;poema;"""You're the love of my life."" — Queen"
18/3/25;link;https://drive.google.com/file/d/15yKSi9QRuoKGub4hBX8eSPsEDx4aYYRl/view?usp=drive_link
19/3/25;poema;"""I need you like water, like breath, like rain."" — LeAnn Rimes"
19/3/25;link;spotify:track:2dhV6VPKdqNg85vgv16xjo
20/3/25;poema;"""You're the one I've been waiting for."" — U2"
20/3/25;link;spotify:track:7FplawKc9l5GVtFS1IXK6D
21/3/25;poema;"""I love you more than words can say."" — Stevie Wonder"
21/3/25;link;spotify:track:5MnZisUGPBNKrV4jF9BHt8
22/3/25;poema;"""You're my heart, you're my soul."" — Modern Talking"
22/3/25;link;spotify:track:24bQfiUu5quFWIK7xPsMzS
23/3/25;poema;"""I can't imagine life without you."" — Mariah Carey"
23/3/25;link;https://drive.google.com/file/d/18YV_M65k54R5LUqT5lpELWD5RKnqHhiB/view?usp=drive_link
24/3/25;poema;"""You're the only one for me."" — Brian McKnight"
24/3/25;link;spotify:track:4d0DpU7Odiv0ztvX2GxJlk
25/3/25;poema;"""I want to grow old with you."" — Westlife"
25/3/25;link;spotify:track:006pMMCuRo2TFjh8sNGSov
26/3/25;poema;"""You're the light in my life."" — Celine Dion"
26/3/25;link;spotify:track:0x2C3lTa6qfceRMAUuFHQU
27/3/25;poema;"""I will love you until the end of time."" — Beyoncé"
27/3/25;link;https://drive.google.com/file/d/1DyU-55ywXKEMlI290ZUf6QMjrCb7Yw6j/view?usp=drive_link
28/3/25;poema;"""You're the air that I breathe."" — The Hollies"
28/3/25;link;spotify:track:04h9o3gtRD7fvGafF7ukJj
29/3/25;poema;"""I can't live if living is without you."" — Mariah Carey"
29/3/25;link;spotify:track:7f31hpuzCNIU0rX5E6Dr3g
30/3/25;poema;"""You're the missing piece in my life."" — Backstreet Boys"
30/3/25;link;spotify:track:6HhXiy5XZ81Pyv3yCZMtj1
31/3/25;poema;"""I love you more than I can say."" — Leo Sayer"
31/3/25;link;spotify:track:2YFYdYxHeoPuuM1fe7VVSo
1/4/25;poema;"""You're the one I love."" — Adele"
1/4/25;link;https://drive.google.com/file/d/1e0BjGLv-lxOat9zAu_hQO7VkxORwMPXx/view?usp=drive_link
2/4/25;poema;"""I want to be with you forever."" — Enrique Iglesias"
2/4/25;link;spotify:track:6O6qYUHbLjT0kGHm5rfp95
3/4/25;poema;"""You're my destiny."" — Jim Brickman"
3/4/25;link;spotify:track:0AsfpL8bzbmEyJsfbPPYnj
4/4/25;poema;"""I can't stop loving you."" — Ray Charles"
4/4/25;link;spotify:track:6wky1KFF0YvgtrFaH4ep9r
5/4/25;poema;"""You're the reason I smile."" — Avril Lavigne"
5/4/25;link;https://drive.google.com/file/d/14_ml4w6xmFT48HzF3CMNtRdFc4pqZRUZ/view?usp=drive_link
6/4/25;poema;"""I love you just the way you are."" — Billy Joel"
6/4/25;link;spotify:track:6vgKWE1KV4E7p1Dv75z0kL
7/4/25;poema;"""You're my everything."" — Barry White"
7/4/25;link;spotify:track:6owwZC8gUvrBuygvOHaYXb
8/4/25;poema;"""I will always be there for you."" — Mariah Carey"
8/4/25;link;spotify:track:0MEQNyNQA8huagTIfAnqGC
9/4/25;poema;"""You're the one I want to spend my life with."" — Savage Garden"
9/4/25;link;spotify:track:7qvL8BbYdxvhOinapMiEeF
10/4/25;poema;"""I love you more with each passing day."" — Whitney Houston"
10/4/25;link;https://drive.google.com/file/d/18VwkghJPK4GPHcAk9kLtpePUHw2_SBHu/view?usp=drive_link
11/4/25;poema;"""You're the reason I wake up each morning."" — Celine Dion"
11/4/25;link;spotify:track:1yUm0iWD3rDf8dViBRpSkt
12/4/25;poema;"""I can't imagine my life without you."" — Bon Jovi"
12/4/25;link;spotify:track:5zfWoufXTAXICVcxgR5fYO
13/4/25;poema;"""You're the love I've been searching for."" — Luther Vandross"
13/4/25;link;spotify:track:4kdsUoUrCxB6msYgwVuXys
14/4/25;poema;"""I want to be your everything."" — Keith Urban"
14/4/25;link;https://drive.google.com/file/d/19CcZhtJ3wa0yOlb8OGMD8hf6ZgfAtfH6/view?usp=drive_link
15/4/25;poema;"""You're the only one who understands me."" — Pink"
15/4/25;link;spotify:track:0eVnhQNFTRZXOIhHZNLX85
16/4/25;poema;"""I love you more than I can express."" — Christina Aguilera"
16/4/25;link;spotify:track:0SfcG65T1KKCj5NQffpzQR
17/4/25;poema;"""You're the one who makes me whole."" — Toni Braxton"
17/4/25;link;spotify:track:2o2xhyri4aJUtgMGkf5P0J
18/4/25;poema;"""I want to be with you always."" — Bryan Adams"
18/4/25;link;spotify:track:1h0f2T0DT3EVYnURyV8Rtu
19/4/25;poema;"""You're the reason I believe in love."" — Faith Hill"
19/4/25;link;https://drive.google.com/file/d/10bNASlzg9CB_DFpEYi1WCvEKVji6v-bn/view?usp=drive_link
20/4/25;poema;"""I can't stop thinking about you."" — Maroon 5"
20/4/25;link;spotify:track:7tkka2fYf1erIg8wy8r9Lt
21/4/25;poema;"""You're the one I dream about."" — Taylor Swift"
21/4/25;link;spotify:track:68WXIG8PyHuArBOOhSp6Wt
22/4/25;poema;"""I love you more than life itself."" — Josh Groban"
22/4/25;link;spotify:track:7ufO0ROFQ6BwSMPx5LuW4e
23/4/25;poema;"""You're my one and only."" — Adele"
23/4/25;link;https://drive.google.com/file/d/11SSgViu0__I1U8miipwWjiyfolcM9Oz3/view?usp=drive_link
24/4/25;poema;"""I want to be your forever."" — Ed Sheeran"
24/4/25;link;spotify:track:0ZmvPa1tgXSwoHcFRBnDES
25/4/25;poema;"""You're the reason I breathe."" — Kelly Clarkson"
25/4/25;link;spotify:track:6TcxxINfeaBEQ35sHMldTD
26/4/25;poema;"""I can't imagine a day without you."" — Bruno Mars"
26/4/25;link;spotify:track:522YBf6WqBwJVAe7oHLymu
27/4/25;poema;"""You're the love that completes me."" — Leona Lewis"
27/4/25;link;spotify:track:0KVWVuutF9Dn8li4HdyAeU
28/4/25;poema;"""I love you more than words can say."" — Jason Mraz"
28/4/25;link;https://drive.google.com/file/d/1QjT9HD2bMs-Xdx6gbzc6fAvqOO2ybSar/view?usp=drive_link
29/4/25;poema;"""You're the one I want to grow old with."" — Norah Jones"
29/4/25;link;https://drive.google.com/file/d/1zQ70PfNInAl8pjIR3CpRAYzdAnHH-hGC/view?usp=drive_link
30/4/25;poema;"""I want to be your everything."" — Michael Bublé"
30/4/25;link;spotify:track:3p84R45PM75ngq8XRoe45o
1/5/25;poema;"""You're the reason I smile every day."" — Colbie Caillat"
1/5/25;link;spotify:track:42LY6qYxu3L6nJ7Dt72gNy
2/5/25;poema;"""I can't stop loving you."" — Phil Collins"
2/5/25;link;spotify:track:39CFOvYse9fcMhIwyS73Fl
3/5/25;poema;"""You're the one who makes my heart sing."" — James Morrison"
3/5/25;link;spotify:track:2xiXcIVvVxHd0rfAplKtk6
4/5/25;poema;"""I love you more than anything."" — Alicia Keys"
4/5/25;link;https://drive.google.com/file/d/1VuOLXXcVlfWsRyTV1KqNnoptgT0PovA4/view?usp=drive_link
5/5/25;poema;"""You're the one I want to spend my life with."" — John Mayer"
5/5/25;link;spotify:track:1TX4h6MrIZ0K3r4OOG11WO
6/5/25;poema;"""I want to be with you forever."" — Jason Derulo"
6/5/25;link;spotify:track:36h1hoNVjKcsLUH2NzGmPj
7/5/25;poema;"""You're the love of my life."" — Sam Smith"
7/5/25;link;https://drive.google.com/file/d/1bzLOA3T01edGWDPVCVPP3HTMpL4NS149/view?usp=drive_link
8/5/25;poema;"""I can't imagine my life without you."" — Kelly Rowland"
8/5/25;link;spotify:track:6rYgEHuyhO064Lgj48qlIe
9/5/25;poema;"""You're the one who makes me whole."" — Christina Perri"
9/5/25;link;spotify:track:2pKi1lRvXNASy7ybeQIDTy
10/5/25;poema;"""I love you more than I can say."" — Jessie J"
10/5/25;link;spotify:track:1LomCMl5wD3MPVlC6smUHe
11/5/25;poema;"""You're the reason I believe in love."" — Ellie Goulding"
11/5/25;link;https://drive.google.com/file/d/12vy1CEwzDsH1Ti2JIswoDDmIH4jUTJMO/view?usp=drive_link
12/5/25;poema;"""I want to be your everything."" — Shawn Mendes"
12/5/25;link;spotify:track:2ltHN1EsTlBvfIlC7e0XRL
13/5/25;poema;"""You're the one I dream about."" — Camila Cabello"
13/5/25;link;spotify:track:0eBryM7ePQH3Klt3jz8xZd
14/5/25;poema;"""I love you more than life itself."" — Hozier"
14/5/25;link;spotify:track:7MtVPRGtZl6rPjMfLoI3Lh
15/5/25;poema;"""You're my one and only."" — Lana Del Rey"
15/5/25;link;spotify:track:52V2BPdhlhFrUZF7AOrQP9
16/5/25;poema;"""I want to be your forever."" — Lewis Capaldi"
16/5/25;link;https://drive.google.com/file/d/19rkuS2wLnTJJ11__HnL0bxhiLSbzSzme/view?usp=drive_link
17/5/25;poema;"""You're the reason I breathe."" — Dua Lipa"
